,city,geo_lat,geo_lon,region,region_iso_code,federal_district,capital_marker,okato,oktmo,kladr_id,fias_id,unparsed_parts,query_city,query_region
987,Колпашево,58.3114253,82.9025829,Томская,RU-TOM,Сибирский,1,69232501000,69632101001,7000900100000,c29a885f-a8c8-43b4-aecd-d439d36f5e47,,Колпашево,Томская область
988,Северск,56.6031285,84.8809926,Томская,RU-TOM,Сибирский,0,69541000000,69741000001,7000000300000,53c22352-eb6f-4163-a4d1-385d64561d2f,,Северск,Томская область
989,Стрежевой,60.732895,77.604122,Томская,RU-TOM,Сибирский,0,69410000000,69710000001,7000000400000,0a0fe1fc-8aab-4ff3-a2a3-971ee4fcd27f,,Стрежевой,Томская область
990,Томск,56.4845804,84.9481582,Томская,RU-TOM,Сибирский,2,69401000000,69701000001,7000000100000,e3b0eae8-a4ce-4779-ae04-5c0797de66be,,Томск,Томская область
991,Алексин,54.5083349,37.0478067,Тульская,RU-TUL,Центральный,1,70202501000,70706000001,7100200100000,b9688874-4981-4b22-a930-2521c04beb3c,,Алексин,Тульская область
992,Белев,53.8114179,36.1382247,Тульская,RU-TUL,Центральный,1,70206501000,70606101001,7100400100000,a9d553c1-2d2e-422a-afba-96b3b34755e1,,Белев,Тульская область
993,Богородицк,53.7701014,38.1225152,Тульская,RU-TUL,Центральный,1,70208501000,70608101001,7100500100000,e80009cb-c8c9-4dda-90cb-082b6e0d5d8c,,Богородицк,Тульская область
994,Болохово,54.0820349,37.826724,Тульская,RU-TUL,Центральный,0,70228508000,70628108001,7101400200000,0e4f8d4e-bc37-4c6e-b46f-a448a0bcb84a,,Болохово,Тульская область
995,Венев,54.3542315,38.2642236,Тульская,RU-TUL,Центральный,1,70212501000,70612101001,7100600100000,6fef4448-fd64-4669-8f49-866718b3ec5c,,Венев,Тульская область
996,Донской,53.9678944,38.3371824,Тульская,RU-TUL,Центральный,0,70412000000,70712000001,7100000200000,dc8fbc8d-da2e-4bbb-a55c-94446fa7ad77,,Донской,Тульская область
997,Ефремов,53.1464766,38.0921657,Тульская,RU-TUL,Центральный,1,70220501000,70714000001,7101000100000,a6fad096-bd8a-49b8-ad26-78d892c208fd,,Ефремов,Тульская область
998,Кимовск,53.9698378,38.5380808,Тульская,RU-TUL,Центральный,1,70226501000,70626101001,7101300100000,1b04dfd7-7752-4c40-ae60-9fae9cb95237,,Кимовск,Тульская область
999,Киреевск,53.9319555,37.9220351,Тульская,RU-TUL,Центральный,1,70228501000,70628101001,7101400100000,7cf29293-e9ab-4c7a-98ec-30d0c48ea104,,Киреевск,Тульская область
1000,Липки,53.9417551,37.7020148,Тульская,RU-TUL,Центральный,0,70228513000,70628113001,7101400300000,ff4e0e65-f17d-4ba6-832d-d1bd12859e00,,Липки,Тульская область
1001,Новомосковск,54.0109075,38.2914024,Тульская,RU-TUL,Центральный,1,70234501000,70724000001,7101700100000,0b6e326e-74ca-4e24-93d4-2c385c292bb5,,Новомосковск,Тульская область
1002,Плавск,53.7096415,37.2862352,Тульская,RU-TUL,Центральный,1,70238501000,70638101001,7101900100000,3381114c-df5f-4966-8e74-b2e63d1e71bb,,Плавск,Тульская область
1003,Советск,53.9338874,37.6316141,Тульская,RU-TUL,Центральный,0,70248504000,70648104001,7102400200000,20bde9d4-4295-417f-beba-6210f2e6b5d9,,Советск,Тульская область
1004,Суворов,54.1343585,36.4807419,Тульская,RU-TUL,Центральный,1,70240501000,70640101001,7102000100000,3e63d801-f22b-4ad2-bca2-29f73b0388dc,,Суворов,Тульская область
1005,Тула,54.1920559,37.6153842,Тульская,RU-TUL,Центральный,2,70401000000,70701000001,7100000100000,b2601b18-6da2-4789-9fbe-800dde06a2bb,,Тула,Тульская область
1006,Узловая,53.9730452,38.1763201,Тульская,RU-TUL,Центральный,1,70244501000,70644101001,7102200100000,d3f84234-d9f9-4bd9-ae29-459fb22c5433,,Узловая,Тульская область
1007,Чекалин,54.0984438,36.2474142,Тульская,RU-TUL,Центральный,0,70240508000,70640108001,7102000200000,de83a84d-6526-46dc-9501-82a4542e5abb,,Чекалин,Тульская область
1008,Щекино,54.0020652,37.5176288,Тульская,RU-TUL,Центральный,1,70248501000,70648101001,7102400100000,2711a4bb-c464-405f-8b8b-cac284c9ae72,,Щекино,Тульская область
1009,Ясногорск,54.4795484,37.6896048,Тульская,RU-TUL,Центральный,1,70250501000,70650101001,7102500100000,87c99d23-260a-4a6e-8f69-f8a3dc131c3b,,Ясногорск,Тульская область
1010,Белоярский,63.7121099,66.6772226,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71181000000,71811151001,8600001300000,db0b028c-2da0-4fb9-af00-6fed7a7644a0,,Белоярский,Тюменская область
1011,Губкинский,64.4457594,76.4713274,Ямало-Ненецкий,RU-YAN,Уральский,0,71172000000,71952000001,8900000200000,0cb9e3a5-20fa-4248-8c1d-b31d5ce7f691,,Губкинский,Тюменская область
1012,Заводоуковск,56.5027463,66.5513613,Тюменская,RU-TYU,Уральский,1,71403000000,71703000001,7200000400000,10c58caf-f8b8-44b6-99b9-5cf25f681fcf,,Заводоуковск,Тюменская область
1013,Ишим,56.1104858,69.4795776,Тюменская,RU-TYU,Уральский,1,71405000000,71705000001,7200000300000,248fbf02-0ba3-4208-8478-ba3def019844,,Ишим,Тюменская область
1014,Когалым,62.2639527,74.4829794,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71183000000,71883000001,8600000200000,5a08166f-cfaa-4e95-8233-f0d473883bd3,,Когалым,Тюменская область
1015,Лабытнанги,66.6592841,66.3883009,Ямало-Ненецкий,RU-YAN,Уральский,0,71173000000,71953000001,8900000300000,6552fa92-269f-4b6a-bee5-fe9204463d99,,Лабытнанги,Тюменская область
1016,Лангепас,61.2536939,75.1807763,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71132000000,71872000001,8600000300000,149e651b-5dd3-480f-a372-5174576609f6,,Лангепас,Тюменская область
1017,Лянтор,61.6392863,72.179409,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71126605000,71826105001,8600900200000,e7e90d82-aecc-4e9c-a373-3a7afcd5fed3,,Лянтор,Тюменская область
1018,Мегион,61.0318712,76.1025878,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71133000000,71873000001,8600000400000,d9c157ca-fd05-4efc-ae0c-16927612a0c8,,Мегион,Тюменская область
1019,Муравленко,63.7940552,74.4948635,Ямало-Ненецкий,RU-YAN,Уральский,0,71175000000,71955000001,8900000400000,9d4ebe8d-29d8-4ddc-882d-75a5c5aec652,,Муравленко,Тюменская область
1020,Надым,65.5377966,72.5182736,Ямало-Ненецкий,RU-YAN,Уральский,0,71174000000,71936000001,8900000500000,24a3f6a2-5994-4ede-90d4-dc7fe64418b8,,Надым,Тюменская область
1021,Нефтеюганск,61.0882676,72.6164079,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71134000000,71874000001,8600001400000,45906532-143b-48c2-9af3-f480dc19c7bf,,Нефтеюганск,Тюменская область
1022,Нижневартовск,60.9396698,76.5696184,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71135000000,71875000001,8600001100000,0bf0f4ed-13f8-446e-82f6-325498808076,,Нижневартовск,Тюменская область
1023,Новый Уренгой,66.0839433,76.6809681,Ямало-Ненецкий,RU-YAN,Уральский,0,71176000000,71956000001,8900000600000,4136d0c1-3ff7-44c0-aa30-fa2e7eb96ef7,,Новый Уренгой,Тюменская область
1024,Ноябрьск,63.2018039,75.4510581,Ямало-Ненецкий,RU-YAN,Уральский,0,71178000000,71958000001,8900000700000,131c6e49-9bc5-484d-b65a-ee7f5d250418,,Ноябрьск,Тюменская область
1025,Нягань,62.1454701,65.3946047,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71139000000,71879000001,8600000500000,06157075-a993-404d-b940-0a103131dc66,,Нягань,Тюменская область
1026,Покачи,61.7422169,75.5941517,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71184000000,71884000001,8600000600000,8bac4b94-1d16-42b5-b5c6-211aa52f3216,,Покачи,Тюменская область
1027,Пыть-Ях,60.7585833,72.8365617,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71185000000,71885000001,8600000700000,130857a0-7059-4f18-9a13-c17ef6c4f9ca,,Пыть-Ях,Тюменская область
1028,Радужный,62.1342888,77.4584094,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71137000000,71877000001,8600001500000,394a840f-9502-406f-a8be-3a2aa9e8f075,,Радужный,Тюменская область
1029,Салехард,66.5492077,66.6085318,Ямало-Ненецкий,RU-YAN,Уральский,2,71171000000,71951000001,8900000100000,0c1b7f05-9fd9-4ec9-a2cc-5ee2799be1e6,,Салехард,Тюменская область
1030,Советский,61.3706913,63.5667222,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,1,71124604000,71824104001,8600800100000,b2487322-b3b1-48fc-a462-cf06c36fac91,,Советский,Тюменская область
1031,Сургут,61.2541083,73.3961587,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71136000000,71876000001,8600001000000,f1eb1809-47d4-4f0b-9a74-fa416e9d3df2,,Сургут,Тюменская область
1032,Тарко-Сале,64.9118803,77.7610236,Ямало-Ненецкий,RU-YAN,Уральский,1,71160605000,71940000001,8900400100000,b998fcc0-d770-4754-9133-d669a2b2ba5d,,Тарко-Сале,Тюменская область
1033,Тобольск,58.2017299,68.2538558,Тюменская,RU-TYU,Уральский,0,71410000000,71710000001,7200000200000,6d7c3e9e-8d6d-490a-a650-8257dbf5ec36,,Тобольск,Тюменская область
1034,Тюмень,57.1529744,65.5344099,Тюменская,RU-TYU,Уральский,2,71401000000,71701000001,7200000100000,9ae64229-9f7b-4149-b27a-d1f6ec74b5ce,,Тюмень,Тюменская область
1035,Урай,60.1296954,64.8038508,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71138000000,71878000001,8600000900000,610abc14-c127-4d7c-8697-31cb5c7c47f2,,Урай,Тюменская область
1036,Ханты-Мансийск,61.0023984,69.0184798,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,2,71131000000,71871000001,8600000100000,d680d1a9-ff89-42c0-b39f-143d2ffb520a,,Ханты-Мансийск,Тюменская область
1037,Югорск,61.3123568,63.3365484,Ханты-Мансийский Автономный округ - Югра,RU-KHM,Уральский,0,71187000000,71887000001,8600001600000,abb05e81-bd8b-4e44-abf7-384c9eba3407,,Югорск,Тюменская область
1038,Ялуторовск,56.6547289,66.3122992,Тюменская,RU-TYU,Уральский,1,71415000000,71715000001,7200000500000,2771f01d-b335-40ba-ac30-11a7d3b43c26,,Ялуторовск,Тюменская область
1039,Воткинск,57.0518149,53.9873096,Удмуртская,RU-UD,Приволжский,0,94410000000,94710000001,1800000300000,d948319d-b151-48f5-9791-22ccfeeabfe7,,Воткинск,Удмуртская Республика
